data,classifier,criterion,percentageLabeled,thresholdOrKBest,iteration,LabeledInitial,UnLabeledInitial,LabeledFinal,UnLabeledFinal,percentageLabeledFinal,accuracy,AUC,PR,F1score
POKER,ST-NB-Spark,threshold,0.3,0.95,7,225413,524587,225413,524587,0,0.501807685,0.501265609,0.499549301,0.356624924
POKER,ST-LR-Spark,threshold,0.0001,0.7,7,77,749923,747279,2720,0.996372961,0.501485465,0.501162081,0.500174242,0.465474832
POKER,ST-LR-Spark,threshold,0.0001,0.8,7,77,749923,744704,5295,0.992939275,0.501383712,0.501065165,0.500044627,0.466388777
POKER,ST-LR-Spark,threshold,0.0001,0.95,7,77,749923,719361,30638,0.959145139,0.501308798,0.50101982,0.499844446,0.470632551
POKER,ST-LR-Spark,threshold,0.001,0.7,7,782,749218,550969,199031,0.734348347,0.498435769,0.498579271,0.497486056,0.466868536
POKER,ST-LR-Spark,threshold,0.001,0.8,7,782,749218,782,749218,0,0.498683196,0.498831895,0.49768639,0.461888956
POKER,ST-LR-Spark,threshold,0.001,0.95,7,782,749218,782,749218,0,0.498683196,0.498831895,0.49768639,0.461888956
POKER,ST-LR-Spark,threshold,0.01,0.7,7,7634,742365,7634,742365,0,0.499261011,0.499256114,0.49824739,0.507474786
POKER,ST-LR-Spark,threshold,0.01,0.8,7,7634,742365,7634,742365,0,0.499261011,0.499256114,0.49824739,0.507474786
POKER,ST-LR-Spark,threshold,0.01,0.95,7,7634,742365,7634,742365,0,0.499261011,0.499256114,0.49824739,0.507474786
POKER,ST-LR-Spark,threshold,0.05,0.7,7,37737,712262,37737,712262,0,0.500265823,0.500068083,0.498810458,0.460549905
POKER,ST-LR-Spark,threshold,0.05,0.8,7,37737,712262,37737,712262,0,0.500265823,0.500068083,0.498810458,0.460549905
POKER,ST-LR-Spark,threshold,0.05,0.95,7,37737,712262,37737,712262,0,0.500265823,0.500068083,0.498810458,0.460549905
POKER,ST-LR-Spark,threshold,0.1,0.7,7,75335,674665,75335,674665,0,0.502274132,0.502088991,0.500768291,0.427902148
POKER,ST-LR-Spark,threshold,0.1,0.8,7,75335,674665,75335,674665,0,0.502274132,0.502088991,0.500768291,0.427902148
POKER,ST-LR-Spark,threshold,0.1,0.95,7,75335,674665,75335,674665,0,0.502274132,0.502088991,0.500768291,0.427902148
POKER,ST-LR-Spark,threshold,0.3,0.7,7,225413,524587,225413,524587,0,0.501810716,0.501156402,0.500556107,0.256845999
POKER,ST-LR-Spark,threshold,0.3,0.8,7,225413,524587,225413,524587,0,0.501810716,0.501156402,0.500556107,0.256845999
POKER,ST-LR-Spark,threshold,0.3,0.95,7,225413,524587,225413,524587,0,0.501810716,0.501156402,0.500556107,0.256845999
POKER,CT-DT-Spark,threshold,0.0001,0.7,1,77,749923,750000,0,1,0.49902149,0.49879048,0.497703774,0.445244808
POKER,CT-DT-Spark,threshold,0.0001,0.8,1,77,749923,750000,0,1,0.49902149,0.49879048,0.497703774,0.445244808
POKER,CT-DT-Spark,threshold,0.0001,0.95,1,77,749923,722734,27265,0.963642934,0.50002517,0.499994237,0.498590444,0.473429504
POKER,CT-DT-Spark,threshold,0.001,0.7,6,782,749218,736248,13752,0.981644862,0.501687687,0.501565243,0.500073543,0.467326814
POKER,CT-DT-Spark,threshold,0.001,0.8,7,782,749218,718806,31193,0.958365923,0.50363255,0.503403536,0.501360998,0.378038477
POKER,CT-DT-Spark,threshold,0.001,0.95,5,782,749218,658489,91510,0.877859315,0.500170978,0.499862078,0.499035793,0.319397994
POKER,CT-DT-Spark,threshold,0.01,0.7,5,7634,742365,748538,1461,0.998031965,0.511602731,0.511172257,0.510988853,0.412764395
POKER,CT-DT-Spark,threshold,0.01,0.8,5,7634,742365,748432,1567,0.997889179,0.505758791,0.505260327,0.504624309,0.368825689
POKER,CT-DT-Spark,threshold,0.01,0.95,7,7634,742365,239976,510023,0.312975423,0.514943538,0.51454405,0.515220575,0.424623727
POKER,CT-DT-Spark,threshold,0.05,0.7,6,37737,712262,604208,145791,0.79531268,0.51639004,0.517206683,0.5089635,0.619698889
POKER,CT-DT-Spark,threshold,0.05,0.8,7,37737,712262,242754,507246,0.287837902,0.553483996,0.554010533,0.534523543,0.559872956
POKER,CT-DT-Spark,threshold,0.05,0.95,7,37737,712262,77466,672533,0.055778632,0.578813082,0.579247515,0.549929808,0.64353004
POKER,CT-DT-Spark,threshold,0.1,0.7,6,75335,674665,425950,324049,0.519689031,0.542761898,0.543261008,0.541272749,0.518067352
POKER,CT-DT-Spark,threshold,0.1,0.8,7,75335,674665,151243,598756,0.112513618,0.557873337,0.558243821,0.550340366,0.568813147
POKER,CT-DT-Spark,threshold,0.1,0.95,7,75335,674665,89165,660834,0.020500545,0.569945391,0.570073679,0.556853949,0.579226704
POKER,CT-DT-Spark,threshold,0.3,0.7,7,225413,524587,503845,246154,0.530766107,0.541411185,0.542328321,0.532060614,0.612035088
POKER,CT-DT-Spark,threshold,0.3,0.8,7,225413,524587,238711,511289,0.025349465,0.589744503,0.590299913,0.568964271,0.610553185
POKER,CT-DT-Spark,threshold,0.3,0.95,7,225413,524587,236371,513628,0.02089072,0.587367298,0.587700358,0.556659357,0.646665884
POKER,CT-RF-Spark,threshold,0.0001,0.7,7,77,749923,739693,10307,0.986255922,0.499655013,0.500184914,0.498823535,0.619276375
POKER,CT-RF-Spark,threshold,0.0001,0.8,7,77,749923,728356,21643,0.971139704,0.500726952,0.501302651,0.499500313,0.621915435
POKER,CT-RF-Spark,threshold,0.0001,0.95,7,77,749923,576760,173239,0.76899095,0.500312888,0.500745304,0.499199875,0.596597456
POKER,CT-RF-Spark,threshold,0.001,0.7,7,782,749218,738186,11814,0.984231559,0.49815401,0.498060833,0.496457576,0.373401193
POKER,CT-RF-Spark,threshold,0.001,0.8,7,782,749218,726182,23817,0.968210855,0.500441393,0.499742766,0.503346714,0.235476087
POKER,CT-RF-Spark,threshold,0.001,0.95,7,782,749218,893,749106,0.000149489,0.522287847,0.522106321,0.520401094,0.438022491
POKER,CT-RF-Spark,threshold,0.01,0.7,6,7634,742365,327541,422458,0.430929529,0.535996524,0.535462962,0.592557018,0.272926485
POKER,CT-RF-Spark,threshold,0.01,0.8,7,7634,742365,7634,742365,0,0.581761982,0.58152544,0.571260963,0.547788876
POKER,CT-RF-Spark,threshold,0.01,0.95,7,7634,742365,7634,742365,0,0.581761982,0.58152544,0.571260963,0.547788876
POKER,CT-RF-Spark,threshold,0.05,0.7,7,37737,712262,37737,712262,0,0.678616074,0.678405776,0.669054509,0.649442974
POKER,CT-RF-Spark,threshold,0.05,0.8,7,37737,712262,37737,712262,0,0.678616074,0.678405776,0.669054509,0.649442974
POKER,CT-RF-Spark,threshold,0.05,0.95,7,37737,712262,37737,712262,0,0.678616074,0.678405776,0.669054509,0.649442974
POKER,CT-RF-Spark,threshold,0.1,0.7,7,75335,674665,75335,674665,0,0.710633374,0.710487487,0.702753922,0.685930653
POKER,CT-RF-Spark,threshold,0.1,0.8,7,75335,674665,75335,674665,0,0.710633374,0.710487487,0.702753922,0.685930653
POKER,CT-RF-Spark,threshold,0.1,0.95,7,75335,674665,75335,674665,0,0.710633374,0.710487487,0.702753922,0.685930653
POKER,CT-RF-Spark,threshold,0.3,0.7,7,225413,524587,225413,524587,0,0.721299148,0.721122085,0.715994213,0.695864103
POKER,CT-RF-Spark,threshold,0.3,0.8,7,225413,524587,225413,524587,0,0.721299148,0.721122085,0.715994213,0.695864103
POKER,CT-RF-Spark,threshold,0.3,0.95,7,225413,524587,225413,524587,0,0.721299148,0.721122085,0.715994213,0.695864103
POKER,CT-NB-Spark,threshold,0.0001,0.7,7,77,749923,727479,22520,0.96997025,0.500647234,0.500469837,0.499711652,0.492814983
POKER,CT-NB-Spark,threshold,0.0001,0.8,7,77,749923,708147,41853,0.94419027,0.500609314,0.50045264,0.499819298,0.493837604
POKER,CT-NB-Spark,threshold,0.0001,0.95,7,77,749923,665186,84814,0.886903055,0.500512548,0.500623781,0.499548597,0.527933625
POKER,CT-NB-Spark,threshold,0.001,0.7,7,782,749218,732442,17558,0.976564898,0.496732157,0.496995974,0.496437883,0.480015437
POKER,CT-NB-Spark,threshold,0.001,0.8,7,782,749218,674361,75639,0.899042735,0.498681057,0.498532956,0.497642859,0.503322907
POKER,CT-NB-Spark,threshold,0.001,0.95,7,782,749218,782,749218,0,0.497359479,0.497514535,0.496847044,0.479865354
POKER,CT-NB-Spark,threshold,0.01,0.7,7,7634,742365,7634,742365,0,0.49934038,0.499328731,0.498254669,0.505903659
POKER,CT-NB-Spark,threshold,0.01,0.8,7,7634,742365,7634,742365,0,0.49934038,0.499328731,0.498254669,0.505903659
POKER,CT-NB-Spark,threshold,0.01,0.95,7,7634,742365,7634,742365,0,0.49934038,0.499328731,0.498254669,0.505903659
POKER,CT-NB-Spark,threshold,0.05,0.7,7,37737,712262,37737,712262,0,0.500874418,0.500733973,0.499428928,0.470937837
POKER,CT-NB-Spark,threshold,0.05,0.8,7,37737,712262,37737,712262,0,0.500874418,0.500733973,0.499428928,0.470937837
POKER,CT-NB-Spark,threshold,0.05,0.95,7,37737,712262,37737,712262,0,0.500874418,0.500733973,0.499428928,0.470937837
POKER,CT-NB-Spark,threshold,0.1,0.7,7,75335,674665,75335,674665,0,0.502493987,0.502380237,0.500766472,0.457161121
POKER,CT-NB-Spark,threshold,0.1,0.8,7,75335,674665,75335,674665,0,0.502493987,0.502380237,0.500766472,0.457161121
POKER,CT-NB-Spark,threshold,0.1,0.95,7,75335,674665,75335,674665,0,0.502493987,0.502380237,0.500766472,0.457161121
POKER,CT-NB-Spark,threshold,0.3,0.7,7,225413,524587,225413,524587,0,0.501807685,0.501265609,0.499549301,0.356624924
POKER,CT-NB-Spark,threshold,0.3,0.8,7,225413,524587,225413,524587,0,0.501807685,0.501265609,0.499549301,0.356624924
POKER,CT-NB-Spark,threshold,0.3,0.95,7,225413,524587,225413,524587,0,0.501807685,0.501265609,0.499549301,0.356624924
POKER,CT-LR-Spark,threshold,0.0001,0.7,7,77,749923,743107,6892,0.990809723,0.501157268,0.500864388,0.499753778,0.488381631
POKER,CT-LR-Spark,threshold,0.0001,0.8,7,77,749923,730032,19967,0.9733746,0.501096045,0.500826671,0.499661748,0.491965284
POKER,CT-LR-Spark,threshold,0.0001,0.95,7,77,749923,716202,33798,0.954931373,0.50122252,0.501009117,0.499664469,0.496076808
POKER,CT-LR-Spark,threshold,0.001,0.7,7,782,749218,736924,13075,0.982548471,0.498224782,0.498356662,0.49740391,0.461481764
POKER,CT-LR-Spark,threshold,0.001,0.8,7,782,749218,358638,391362,0.477639352,0.498003048,0.498078796,0.49707866,0.450303858
POKER,CT-LR-Spark,threshold,0.001,0.95,7,782,749218,782,749218,0,0.498683196,0.498831895,0.49768639,0.461888956
POKER,CT-LR-Spark,threshold,0.01,0.7,7,7634,742365,7634,742365,0,0.499261011,0.499256114,0.49824739,0.507474786
POKER,CT-LR-Spark,threshold,0.01,0.8,7,7634,742365,7634,742365,0,0.499261011,0.499256114,0.49824739,0.507474786
POKER,CT-LR-Spark,threshold,0.01,0.95,7,7634,742365,7634,742365,0,0.499261011,0.499256114,0.49824739,0.507474786
POKER,CT-LR-Spark,threshold,0.05,0.7,7,37737,712262,37737,712262,0,0.500265823,0.500068083,0.498810458,0.460549905
POKER,CT-LR-Spark,threshold,0.05,0.8,7,37737,712262,37737,712262,0,0.500265823,0.500068083,0.498810458,0.460549905
POKER,CT-LR-Spark,threshold,0.05,0.95,7,37737,712262,37737,712262,0,0.500265823,0.500068083,0.498810458,0.460549905
POKER,CT-LR-Spark,threshold,0.1,0.7,7,75335,674665,75335,674665,0,0.502274132,0.502088991,0.500768291,0.427902148
POKER,CT-LR-Spark,threshold,0.1,0.8,7,75335,674665,75335,674665,0,0.502274132,0.502088991,0.500768291,0.427902148
POKER,CT-LR-Spark,threshold,0.1,0.95,7,75335,674665,75335,674665,0,0.502274132,0.502088991,0.500768291,0.427902148
POKER,CT-LR-Spark,threshold,0.3,0.7,7,225413,524587,225413,524587,0,0.501810716,0.501156402,0.500556107,0.256845999
POKER,CT-LR-Spark,threshold,0.3,0.8,7,225413,524587,225413,524587,0,0.501810716,0.501156402,0.500556107,0.256845999
POKER,CT-LR-Spark,threshold,0.3,0.95,7,225413,524587,225413,524587,0,0.501810716,0.501156402,0.500556107,0.256845999
TXNY,ST-DT-Spark,threshold,0.0001,0.7,1,94,1093889,1093983,0,1,0.706593973,0.71690872,0.524050731,0.633201987
TXNY,ST-DT-Spark,threshold,0.0001,0.8,2,94,1093889,1093983,0,1,0.710101478,0.718892754,0.524928665,0.634170546
TXNY,ST-DT-Spark,threshold,0.0001,0.95,4,94,1093889,1090820,3162,0.997109396,0.691290805,0.684463905,0.500771824,0.589621512
TXNY,ST-DT-Spark,threshold,0.001,0.7,4,1100,1092882,1093309,674,0.999383282,0.825540385,0.781620498,0.714403929,0.71374854
TXNY,ST-DT-Spark,threshold,0.001,0.8,2,1100,1092882,1093983,0,1,0.818127494,0.766612984,0.717193762,0.690966868
TXNY,ST-DT-Spark,threshold,0.001,0.95,7,1100,1092882,1051048,42934,0.96071488,0.724422678,0.688549383,0.615716388,0.590725143
TXNY,ST-DT-Spark,threshold,0.01,0.7,2,10897,1083085,1093983,0,1,0.845406744,0.804614904,0.750476466,0.747205757
TXNY,ST-DT-Spark,threshold,0.01,0.8,2,10897,1083085,1093983,0,1,0.834440686,0.799095451,0.721206172,0.736815287
TXNY,ST-DT-Spark,threshold,0.01,0.95,6,10897,1083085,408214,685768,0.366838244,0.701073842,0.724993675,0.611269103,0.676612395
TXNY,ST-DT-Spark,threshold,0.05,0.7,3,54527,1039455,1093983,0,1,0.842263811,0.800113734,0.746628597,0.740511668
TXNY,ST-DT-Spark,threshold,0.05,0.8,2,54527,1039455,1093983,0,1,0.822842349,0.772496406,0.730018095,0.693737082
TXNY,ST-DT-Spark,threshold,0.05,0.95,7,54527,1039455,54527,1039455,0,0.845891366,0.809091101,0.745502559,0.752133135
TXNY,ST-DT-Spark,threshold,0.1,0.7,2,109482,984500,1093983,0,1,0.843127181,0.802712531,0.745554451,0.743841954
TXNY,ST-DT-Spark,threshold,0.1,0.8,3,109482,984500,1061938,32045,0.967450482,0.830932741,0.785306232,0.732585688,0.717741989
TXNY,ST-DT-Spark,threshold,0.1,0.95,7,109482,984500,197460,896522,0.089363128,0.845889311,0.809912781,0.744212265,0.75311981
TXNY,ST-DT-Spark,threshold,0.3,0.7,5,328025,765958,1086323,7659,0.990000757,0.84452638,0.807063658,0.74320631,0.749457199
TXNY,ST-DT-Spark,threshold,0.3,0.8,5,328025,765958,1048470,45512,0.940581598,0.835946812,0.786875653,0.745897321,0.722327702
TXNY,ST-DT-Spark,threshold,0.3,0.95,7,328025,765958,389136,704847,0.079783748,0.846792786,0.815392063,0.738385987,0.759422563
TXNY,ST-RF-Spark,threshold,0.0001,0.7,6,94,1093889,1084398,9584,0.991238599,0.733056903,0.742901721,0.556518346,0.663261767
TXNY,ST-RF-Spark,threshold,0.0001,0.8,6,94,1093889,1080927,13055,0.988065517,0.706207054,0.718544823,0.529128122,0.63739088
TXNY,ST-RF-Spark,threshold,0.0001,0.95,7,94,1093889,609504,484478,0.557104971,0.703831797,0.708760899,0.528030202,0.62590095
TXNY,ST-RF-Spark,threshold,0.001,0.7,5,1100,1092882,1092904,1078,0.999013617,0.833233297,0.797399385,0.719558077,0.734516847
TXNY,ST-RF-Spark,threshold,0.001,0.8,6,1100,1092882,1082813,11169,0.989780232,0.828342574,0.787927027,0.721144924,0.719405362
TXNY,ST-RF-Spark,threshold,0.001,0.95,7,1100,1092882,684172,409811,0.625018071,0.700234156,0.728035269,0.570676268,0.661449311
TXNY,ST-RF-Spark,threshold,0.01,0.7,6,10897,1083085,1093595,387,0.999642687,0.83796402,0.804263299,0.725511455,0.743962132
TXNY,ST-RF-Spark,threshold,0.01,0.8,6,10897,1083085,1087421,6562,0.99394138,0.833795894,0.790269467,0.735418698,0.722678385
TXNY,ST-RF-Spark,threshold,0.01,0.95,7,10897,1083085,10897,1083085,0,0.842123094,0.800775413,0.744418446,0.741718536
TXNY,ST-RF-Spark,threshold,0.05,0.7,7,54527,1039455,1093331,651,0.99937371,0.836914865,0.799305015,0.728313308,0.738100719
TXNY,ST-RF-Spark,threshold,0.05,0.8,6,54527,1039455,1088473,5510,0.994699145,0.827211117,0.776290453,0.735606725,0.702069697
TXNY,ST-RF-Spark,threshold,0.05,0.95,7,54527,1039455,54527,1039455,0,0.84275552,0.802389115,0.744122596,0.743754809
TXNY,ST-RF-Spark,threshold,0.1,0.7,7,109482,984500,1091321,2661,0.997297105,0.836497851,0.807177284,0.716077458,0.74685719
TXNY,ST-RF-Spark,threshold,0.1,0.8,5,109482,984500,1090783,3199,0.996750635,0.827665158,0.777968533,0.735110138,0.70534042
TXNY,ST-RF-Spark,threshold,0.1,0.95,7,109482,984500,109482,984500,0,0.842389775,0.803052569,0.74180545,0.744359823
TXNY,ST-RF-Spark,threshold,0.3,0.7,7,328025,765958,1083898,10085,0.986833482,0.838361575,0.802031304,0.729248193,0.741822472
TXNY,ST-RF-Spark,threshold,0.3,0.8,7,328025,765958,1081242,12740,0.983367234,0.836690929,0.790233451,0.742128894,0.727305329
TXNY,ST-RF-Spark,threshold,0.3,0.95,7,328025,765958,328025,765958,0,0.842402437,0.802916881,0.742127435,0.744157796
TXNY,ST-NB-Spark,threshold,0.0001,0.7,7,94,1093889,1076212,17770,0.983755207,0.711410902,0.652560308,0.558967932,0.527961476
TXNY,ST-NB-Spark,threshold,0.0001,0.8,7,94,1093889,1049461,44521,0.959300258,0.706678289,0.645724054,0.556766446,0.516667715
TXNY,ST-NB-Spark,threshold,0.0001,0.95,7,94,1093889,944042,149941,0.862928506,0.710005526,0.643018057,0.561884555,0.507473621
TXNY,ST-NB-Spark,threshold,0.001,0.7,7,1100,1092882,1075229,18753,0.982840782,0.77787431,0.691497667,0.687310006,0.564196254
TXNY,ST-NB-Spark,threshold,0.001,0.8,7,1100,1092882,1050104,43878,0.959851109,0.774848935,0.684776021,0.689091067,0.550278906
TXNY,ST-NB-Spark,threshold,0.001,0.95,7,1100,1092882,942894,151088,0.861752687,0.773065153,0.682861795,0.68487017,0.54675875
TXNY,ST-NB-Spark,threshold,0.01,0.7,7,10897,1083085,1075067,18916,0.982535073,0.77948574,0.693650511,0.690110056,0.568276958
TXNY,ST-NB-Spark,threshold,0.01,0.8,7,10897,1083085,1049518,44465,0.958945974,0.776208788,0.686719555,0.69115731,0.554118142
TXNY,ST-NB-Spark,threshold,0.01,0.95,7,10897,1083085,935759,158223,0.853914513,0.77611207,0.68787113,0.687368601,0.556941906
TXNY,ST-NB-Spark,threshold,0.05,0.7,7,54527,1039455,1072391,21591,0.979228538,0.781252095,0.697311681,0.689909859,0.575540149
TXNY,ST-NB-Spark,threshold,0.05,0.8,7,54527,1039455,1043383,50599,0.951321606,0.778688056,0.691685446,0.691088382,0.564229248
TXNY,ST-NB-Spark,threshold,0.05,0.95,7,54527,1039455,914260,179722,0.827099778,0.780030399,0.696740754,0.68502403,0.574952008
TXNY,ST-NB-Spark,threshold,0.1,0.7,7,109482,984500,1069421,24561,0.975052311,0.783047553,0.70103984,0.689785148,0.582805072
TXNY,ST-NB-Spark,threshold,0.1,0.8,7,109482,984500,1036709,57274,0.941824276,0.781143025,0.696830751,0.690580244,0.57452231
TXNY,ST-NB-Spark,threshold,0.1,0.95,7,109482,984500,898840,195143,0.801784662,0.783310797,0.704277641,0.683422043,0.589625582
TXNY,ST-NB-Spark,threshold,0.3,0.7,7,328025,765958,1057531,36451,0.952411229,0.789532165,0.715474924,0.687967759,0.609914511
TXNY,ST-NB-Spark,threshold,0.3,0.8,7,328025,765958,1016891,77092,0.899352184,0.789485568,0.71546309,0.687781497,0.609907877
TXNY,ST-NB-Spark,threshold,0.3,0.95,7,328025,765958,876510,217472,0.716078427,0.791194021,0.72503402,0.676804769,0.627460271
TXNY,ST-LR-Spark,threshold,0.0001,0.7,7,94,1093889,1091880,2102,0.998078416,0.820601202,0.782587888,0.698031236,0.713959402
TXNY,ST-LR-Spark,threshold,0.0001,0.8,7,94,1093889,1089926,4056,0.996292128,0.819692012,0.782179479,0.695744654,0.71328075
TXNY,ST-LR-Spark,threshold,0.0001,0.95,7,94,1093889,1072258,21725,0.980139667,0.810570462,0.7814238,0.669881947,0.710692522
TXNY,ST-LR-Spark,threshold,0.001,0.7,7,1100,1092882,1087318,6664,0.993902361,0.831779972,0.781033277,0.73906408,0.714408348
TXNY,ST-LR-Spark,threshold,0.001,0.8,7,1100,1092882,1081339,12643,0.988431505,0.831754607,0.78114644,0.738771016,0.714540581
TXNY,ST-LR-Spark,threshold,0.001,0.95,7,1100,1092882,1040813,53170,0.951348819,0.832425099,0.788559465,0.728505339,0.724138514
TXNY,ST-LR-Spark,threshold,0.01,0.7,7,10897,1083085,1074231,19751,0.981764127,0.832745636,0.780586763,0.743906776,0.71406428
TXNY,ST-LR-Spark,threshold,0.01,0.8,7,10897,1083085,1056892,37090,0.965755227,0.832659289,0.780312888,0.744084598,0.713681128
TXNY,ST-LR-Spark,threshold,0.01,0.95,7,10897,1083085,960979,133003,0.87719985,0.833534151,0.783468585,0.741590417,0.718033022
TXNY,ST-LR-Spark,threshold,0.05,0.7,7,54527,1039455,1054975,39008,0.962472642,0.832169808,0.778223828,0.746173569,0.710785567
TXNY,ST-LR-Spark,threshold,0.05,0.8,7,54527,1039455,1021837,72145,0.930593436,0.832010075,0.777724285,0.746514616,0.710073903
TXNY,ST-LR-Spark,threshold,0.05,0.95,7,54527,1039455,843625,250357,0.759145899,0.833113858,0.781530487,0.743540183,0.715414054
TXNY,ST-LR-Spark,threshold,0.1,0.7,7,109482,984500,1044021,49961,0.949252412,0.831869577,0.777238249,0.746914328,0.709379014
TXNY,ST-LR-Spark,threshold,0.1,0.8,7,109482,984500,1001935,92047,0.906503809,0.831912775,0.777359643,0.746849915,0.709553178
TXNY,ST-LR-Spark,threshold,0.1,0.95,7,109482,984500,753171,340812,0.653822245,0.83368361,0.783720874,0.74167009,0.718409672
TXNY,ST-LR-Spark,threshold,0.3,0.7,7,328025,765958,1029099,64883,0.9152917,0.831928504,0.777431209,0.746764432,0.709658671
TXNY,ST-LR-Spark,threshold,0.3,0.8,7,328025,765958,974124,119859,0.84351753,0.832354929,0.77877945,0.745827353,0.711575671
TXNY,ST-LR-Spark,threshold,0.3,0.95,7,328025,765958,517540,576442,0.247423488,0.834134031,0.785664354,0.739860503,0.721026702
TXNY,CT-DT-Spark,threshold,0.0001,0.7,1,94,1093889,1093983,0,1,0.620887091,0.647849323,0.456677551,0.569475936
TXNY,CT-DT-Spark,threshold,0.0001,0.8,1,94,1093889,1065326,28656,0.973803558,0.627659496,0.651717833,0.460538404,0.571930482
TXNY,CT-DT-Spark,threshold,0.0001,0.95,1,94,1093889,1065326,28656,0.973803558,0.627659496,0.651717833,0.460538404,0.571930482
TXNY,CT-DT-Spark,threshold,0.001,0.7,2,1100,1092882,1092925,1058,0.999031917,0.824080204,0.790215039,0.700657675,0.724244319
TXNY,CT-DT-Spark,threshold,0.001,0.8,4,1100,1092882,1090710,3272,0.997006081,0.822444098,0.781458424,0.705197875,0.713034057
TXNY,CT-DT-Spark,threshold,0.001,0.95,6,1100,1092882,1089349,4633,0.99576075,0.774754628,0.713284599,0.641873892,0.610279937
TXNY,CT-DT-Spark,threshold,0.01,0.7,2,10897,1083085,1091523,2460,0.99772871,0.84537708,0.806406645,0.747281069,0.749231785
TXNY,CT-DT-Spark,threshold,0.01,0.8,4,10897,1083085,1092987,995,0.999081328,0.8363844,0.791450507,0.741939032,0.727721624
TXNY,CT-DT-Spark,threshold,0.01,0.95,6,10897,1083085,787950,306032,0.717444153,0.799082493,0.715664784,0.748045892,0.596606956
TXNY,CT-DT-Spark,threshold,0.05,0.7,2,54527,1039455,1088028,5954,0.994271998,0.846191786,0.809402843,0.745304144,0.752835469
TXNY,CT-DT-Spark,threshold,0.05,0.8,2,54527,1039455,1051226,42756,0.958866906,0.839653054,0.801252328,0.736094531,0.740579475
TXNY,CT-DT-Spark,threshold,0.05,0.95,7,54527,1039455,102030,991953,0.045698948,0.845004328,0.814206383,0.73419257,0.75736277
TXNY,CT-DT-Spark,threshold,0.1,0.7,2,109482,984500,1089660,4322,0.995609954,0.842375693,0.797176756,0.751762847,0.737572084
TXNY,CT-DT-Spark,threshold,0.1,0.8,2,109482,984500,1062249,31733,0.967767395,0.830172251,0.771668383,0.753911315,0.699078993
TXNY,CT-DT-Spark,threshold,0.1,0.95,7,109482,984500,109482,984500,0,0.845778598,0.807235389,0.747762721,0.750149791
TXNY,CT-DT-Spark,threshold,0.3,0.7,3,328025,765958,1091605,2377,0.996896697,0.844027521,0.80183244,0.75011109,0.743515532
TXNY,CT-DT-Spark,threshold,0.3,0.8,5,328025,765958,1078749,15234,0.980111181,0.837405202,0.78654735,0.751775506,0.722945976
TXNY,CT-DT-Spark,threshold,0.3,0.95,7,328025,765958,328025,765958,0,0.845897574,0.806840305,0.74864717,0.749829039
TXNY,CT-RF-Spark,threshold,0.0001,0.7,7,94,1093889,1088071,5911,0.994596344,0.721401682,0.747944164,0.53944603,0.666677654
TXNY,CT-RF-Spark,threshold,0.0001,0.8,7,94,1093889,1072544,21438,0.980402033,0.7325912,0.755777809,0.552737595,0.675373305
TXNY,CT-RF-Spark,threshold,0.0001,0.95,7,94,1093889,743326,350656,0.679440967,0.603776765,0.656321581,0.444233412,0.58144546
TXNY,CT-RF-Spark,threshold,0.001,0.7,6,1100,1092882,1093220,762,0.999302761,0.83406517,0.802138715,0.714991799,0.740494379
TXNY,CT-RF-Spark,threshold,0.001,0.8,5,1100,1092882,1091672,2310,0.997886323,0.830729875,0.778875903,0.740023644,0.710815476
TXNY,CT-RF-Spark,threshold,0.001,0.95,7,1100,1092882,1028547,65436,0.940125283,0.801628359,0.792444674,0.659572857,0.720924049
TXNY,CT-RF-Spark,threshold,0.01,0.7,6,10897,1083085,1093738,244,0.999774718,0.841100832,0.802069011,0.738756414,0.742787391
TXNY,CT-RF-Spark,threshold,0.01,0.8,5,10897,1083085,1091581,2402,0.997782261,0.834333185,0.798387733,0.722848414,0.735747091
TXNY,CT-RF-Spark,threshold,0.01,0.95,7,10897,1083085,10899,1083084,9.23E-07,0.841750586,0.799830988,0.744654923,0.740488919
TXNY,CT-RF-Spark,threshold,0.05,0.7,6,54527,1039455,1093444,539,0.999481459,0.838062613,0.797894107,0.734007206,0.737054824
TXNY,CT-RF-Spark,threshold,0.05,0.8,4,54527,1039455,1092408,1574,0.998485745,0.824703115,0.769181243,0.741313587,0.691570469
TXNY,CT-RF-Spark,threshold,0.05,0.95,7,54527,1039455,54527,1039455,0,0.842356216,0.801044286,0.744914075,0.742078785
